,Fossil Gas,Solar,Wind Onshore
2015-05-14 21:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-14 22:00:00+02:00,0.0,0.0,0.19799999999999998
2015-05-14 23:00:00+02:00,0.0,0.0,0.176
2015-05-15 00:00:00+02:00,0.0,0.0,0.154
2015-05-15 01:00:00+02:00,0.0,0.0,0.132
2015-05-15 02:00:00+02:00,0.0,0.0,0.09899999999999999
2015-05-15 03:00:00+02:00,0.0,0.0,0.077
2015-05-15 04:00:00+02:00,0.0,0.0,0.066
2015-05-15 05:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-15 06:00:00+02:00,0.0,0.041,0.044
2015-05-15 07:00:00+02:00,0.0,0.164,0.077
2015-05-15 08:00:00+02:00,0.0,0.246,0.09899999999999999
2015-05-15 09:00:00+02:00,0.0,0.28700000000000003,0.132
2015-05-15 10:00:00+02:00,0.0,0.28700000000000003,0.077
2015-05-15 11:00:00+02:00,0.0,0.328,0.09899999999999999
2015-05-15 12:00:00+02:00,0.0,0.492,0.088
2015-05-15 13:00:00+02:00,0.0,0.779,0.077
2015-05-15 14:00:00+02:00,0.0,1.0250000000000001,0.044
2015-05-15 15:00:00+02:00,0.0,1.0250000000000001,0.022
2015-05-15 16:00:00+02:00,0.0,0.6970000000000001,0.033
2015-05-15 17:00:00+02:00,0.0,0.41000000000000003,0.022
2015-05-15 18:00:00+02:00,0.0,0.28700000000000003,0.022
2015-05-15 19:00:00+02:00,0.0,0.123,0.022
2015-05-15 20:00:00+02:00,0.0,0.0,0.077
2015-05-15 21:00:00+02:00,0.0,0.0,0.077
2015-05-15 22:00:00+02:00,0.0,0.0,0.088
2015-05-15 23:00:00+02:00,0.0,0.0,0.077
2015-05-16 00:00:00+02:00,0.0,0.0,0.077
2015-05-16 01:00:00+02:00,0.0,0.0,0.077
2015-05-16 02:00:00+02:00,0.0,0.0,0.066
2015-05-16 03:00:00+02:00,0.0,0.0,0.066
2015-05-16 04:00:00+02:00,0.0,0.0,0.033
2015-05-16 05:00:00+02:00,0.0,0.0,0.011
2015-05-16 06:00:00+02:00,0.0,0.082,0.011
2015-05-16 07:00:00+02:00,0.0,0.41000000000000003,0.011
2015-05-16 08:00:00+02:00,0.0,0.984,0.0
2015-05-16 09:00:00+02:00,0.0,1.804,0.0
2015-05-16 10:00:00+02:00,0.0,2.706,0.0
2015-05-16 11:00:00+02:00,0.0,3.5260000000000002,0.0
2015-05-16 12:00:00+02:00,0.0,4.305000000000001,0.0
2015-05-16 13:00:00+02:00,0.0,4.756,0.011
2015-05-16 14:00:00+02:00,0.0,4.715,0.022
2015-05-16 15:00:00+02:00,0.0,4.141,0.022
2015-05-16 16:00:00+02:00,0.0,3.2390000000000003,0.033
2015-05-16 17:00:00+02:00,0.0,2.255,0.033
2015-05-16 18:00:00+02:00,0.0,1.435,0.022
2015-05-16 19:00:00+02:00,0.0,0.656,0.033
2015-05-16 20:00:00+02:00,0.0,0.123,0.033
2015-05-16 21:00:00+02:00,0.0,0.0,0.033
2015-05-16 22:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-16 23:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-17 00:00:00+02:00,0.0,0.0,0.033
2015-05-17 01:00:00+02:00,0.0,0.0,0.022
2015-05-17 02:00:00+02:00,0.0,0.0,0.011
2015-05-17 03:00:00+02:00,0.0,0.0,0.011
2015-05-17 04:00:00+02:00,0.0,0.0,0.0
2015-05-17 05:00:00+02:00,0.0,0.0,0.0
2015-05-17 06:00:00+02:00,0.0,0.164,0.0
2015-05-17 07:00:00+02:00,0.0,0.6970000000000001,0.0
2015-05-17 08:00:00+02:00,0.0,1.599,0.0
2015-05-17 09:00:00+02:00,0.0,2.624,0.0
2015-05-17 10:00:00+02:00,0.0,3.567,0.0
2015-05-17 11:00:00+02:00,0.0,4.141,0.0
2015-05-17 12:00:00+02:00,0.0,4.756,0.022
2015-05-17 13:00:00+02:00,0.0,5.002,0.033
2015-05-17 14:00:00+02:00,0.0,4.961,0.033
2015-05-17 15:00:00+02:00,0.0,4.715,0.066
2015-05-17 16:00:00+02:00,0.0,4.059,0.066
2015-05-17 17:00:00+02:00,0.0,3.116,0.066
2015-05-17 18:00:00+02:00,0.0,1.968,0.066
2015-05-17 19:00:00+02:00,0.0,0.8200000000000001,0.05499999999999999
2015-05-17 20:00:00+02:00,0.0,0.164,0.044
2015-05-17 21:00:00+02:00,0.0,0.0,0.044
2015-05-17 22:00:00+02:00,0.0,0.0,0.033
2015-05-17 23:00:00+02:00,0.0,0.0,0.011
2015-05-18 00:00:00+02:00,0.0,0.0,0.0
2015-05-18 01:00:00+02:00,0.0,0.0,0.0
2015-05-18 02:00:00+02:00,0.0,0.0,0.0
2015-05-18 03:00:00+02:00,0.0,0.0,0.011
2015-05-18 04:00:00+02:00,0.0,0.0,0.011
2015-05-18 05:00:00+02:00,0.0,0.0,0.011
2015-05-18 06:00:00+02:00,0.0,0.369,0.011
2015-05-18 07:00:00+02:00,0.0,1.558,0.022
2015-05-18 08:00:00+02:00,0.0,3.362,0.022
2015-05-18 09:00:00+02:00,0.0,5.207,0.011
2015-05-18 10:00:00+02:00,0.0,6.724,0.011
2015-05-18 11:00:00+02:00,0.0,7.7490000000000006,0.011
2015-05-18 12:00:00+02:00,0.0,8.282,0.011
2015-05-18 13:00:00+02:00,0.0,8.364,0.022
2015-05-18 14:00:00+02:00,0.0,8.077,0.033
